Data/Hora;Tensão;Corrente;Potência;Equipamento
26/10/2021 20:34;0.0;0.0;0.0;Geladeira
26/10/2021 20:34;0.0;0.0;0.0;Motor
26/10/2021 20:34;0.0;0.0;0.0;Iluminação
04/11/2021 20:44;127.2;2.07;147.0;Geladeira
04/11/2021 20:44;129.0;0.35;44.6;Iluminacao
04/11/2021 20:44;129.0;0.11;10.4;Motor
04/11/2021 20:46;127.2;2.07;147.0;Geladeira
04/11/2021 20:46;128.6;0.35;44.4;Iluminacao
04/11/2021 20:46;128.8;0.07;3.4;Motor
04/11/2021 20:46;127.2;2.07;147.0;Geladeira
04/11/2021 20:46;128.6;0.35;44.4;Iluminacao
04/11/2021 20:46;128.5;0.34;43.0;Motor
04/11/2021 20:46;127.2;2.07;147.0;Geladeira
04/11/2021 20:46;128.6;0.35;44.4;Iluminacao
04/11/2021 20:46;128.5;0.34;43.0;Motor
04/11/2021 20:48;127.2;2.07;147.0;Geladeira
04/11/2021 20:48;0.0;0.0;0.0;Iluminacao
04/11/2021 20:48;0.0;0.0;0.0;Motor
04/11/2021 20:49;127.2;2.07;147.0;Geladeira
04/11/2021 20:49;0.0;0.0;0.0;Iluminacao
04/11/2021 20:49;0.0;0.0;0.0;Motor
04/11/2021 20:49;127.2;2.07;147.0;Geladeira
04/11/2021 20:49;0.0;0.0;0.0;Iluminacao
04/11/2021 20:49;0.0;0.0;0.0;Motor
04/11/2021 20:49;127.2;2.07;147.0;Geladeira
04/11/2021 20:49;129.2;0.35;44.8;Iluminacao
04/11/2021 20:49;0.0;0.0;0.0;Motor
04/11/2021 20:49;127.2;2.07;147.0;Geladeira
04/11/2021 20:49;129.2;0.35;44.7;Iluminacao
04/11/2021 20:49;0.0;0.0;0.0;Motor
04/11/2021 20:49;127.2;2.07;147.0;Geladeira
04/11/2021 20:49;129.1;0.35;44.7;Iluminacao
04/11/2021 20:49;0.0;0.0;0.0;Motor
04/11/2021 20:49;127.2;2.07;147.0;Geladeira
04/11/2021 20:49;129.0;0.35;44.6;Iluminacao
04/11/2021 20:49;128.9;0.34;43.3;Motor
04/11/2021 20:49;127.2;2.07;147.0;Geladeira
04/11/2021 20:49;129.0;0.35;44.6;Iluminacao
04/11/2021 20:49;128.9;0.34;43.3;Motor
04/11/2021 20:49;127.2;2.07;147.0;Geladeira
04/11/2021 20:49;129.0;0.35;44.6;Iluminacao
04/11/2021 20:49;128.9;0.34;43.3;Motor
04/11/2021 20:49;127.2;2.07;147.0;Geladeira
04/11/2021 20:49;129.0;0.35;44.6;Iluminacao
04/11/2021 20:49;128.9;0.34;43.3;Motor
04/11/2021 20:49;127.2;2.07;147.0;Geladeira
04/11/2021 20:49;129.0;0.35;44.6;Iluminacao
04/11/2021 20:49;128.9;0.34;43.3;Motor
04/11/2021 20:49;127.2;2.07;147.0;Geladeira
04/11/2021 20:49;129.1;0.35;44.7;Iluminacao
04/11/2021 20:49;0.0;0.0;0.0;Motor
04/11/2021 20:49;127.2;2.07;147.0;Geladeira
04/11/2021 20:49;128.9;0.35;44.6;Iluminacao
04/11/2021 20:49;128.9;0.34;43.3;Motor
04/11/2021 20:49;127.2;2.07;147.0;Geladeira
04/11/2021 20:49;129.0;0.35;44.6;Iluminacao
04/11/2021 20:49;128.9;0.34;43.3;Motor
04/11/2021 20:49;127.2;2.07;147.0;Geladeira
04/11/2021 20:49;128.9;0.35;44.6;Iluminacao
04/11/2021 20:49;128.9;0.34;43.3;Motor
04/11/2021 20:50;127.2;2.07;147.0;Geladeira
04/11/2021 20:50;0.0;0.0;0.0;Iluminacao
04/11/2021 20:50;129.2;0.34;43.4;Motor
04/11/2021 20:50;127.2;2.07;147.0;Geladeira
04/11/2021 20:50;0.0;0.0;0.0;Iluminacao
04/11/2021 20:50;0.0;0.0;0.0;Motor
04/11/2021 20:50;127.2;2.07;147.0;Geladeira
04/11/2021 20:50;0.0;0.0;0.0;Iluminacao
04/11/2021 20:50;0.0;0.0;0.0;Motor
04/11/2021 20:50;127.2;2.07;147.0;Geladeira
04/11/2021 20:50;0.0;0.0;0.0;Iluminacao
04/11/2021 20:50;0.0;0.0;0.0;Motor
04/11/2021 20:50;127.2;2.07;147.0;Geladeira
04/11/2021 20:50;0.0;0.0;0.0;Iluminacao
04/11/2021 20:50;0.0;0.0;0.0;Motor
04/11/2021 20:50;127.2;2.07;147.0;Geladeira
04/11/2021 20:50;129.1;0.35;44.7;Iluminacao
04/11/2021 20:50;0.0;0.0;0.0;Motor
04/11/2021 20:50;127.2;2.07;147.0;Geladeira
04/11/2021 20:50;129.0;0.35;44.6;Iluminacao
04/11/2021 20:50;0.0;0.0;0.0;Motor
04/11/2021 20:50;127.2;2.07;147.0;Geladeira
04/11/2021 20:50;129.3;0.35;44.7;Iluminacao
04/11/2021 20:50;0.0;0.0;0.0;Motor
04/11/2021 20:50;127.2;2.07;147.0;Geladeira
04/11/2021 20:50;129.2;0.35;44.7;Iluminacao
04/11/2021 20:50;0.0;0.0;0.0;Motor
04/11/2021 20:50;127.2;2.07;147.0;Geladeira
04/11/2021 20:50;129.0;0.35;44.6;Iluminacao
04/11/2021 20:50;129.0;0.34;43.3;Motor
04/11/2021 20:50;127.2;2.07;147.0;Geladeira
04/11/2021 20:50;129.1;0.35;44.7;Iluminacao
04/11/2021 20:50;0.0;0.0;0.0;Motor
04/11/2021 20:50;127.2;2.07;147.0;Geladeira
04/11/2021 20:50;129.1;0.35;44.7;Iluminacao
04/11/2021 20:50;0.0;0.0;0.0;Motor
04/11/2021 20:51;127.2;2.07;147.0;Geladeira
04/11/2021 20:51;129.3;0.35;44.8;Iluminacao
04/11/2021 20:51;0.0;0.0;0.0;Motor
04/11/2021 20:51;127.2;2.07;147.0;Geladeira
04/11/2021 20:51;129.2;0.35;44.7;Iluminacao
04/11/2021 20:51;0.0;0.0;0.0;Motor
04/11/2021 20:51;127.2;2.07;147.0;Geladeira
04/11/2021 20:51;129.2;0.35;44.7;Iluminacao
04/11/2021 20:51;0.0;0.0;0.0;Motor
04/11/2021 20:51;127.2;2.07;147.0;Geladeira
04/11/2021 20:51;129.2;0.35;44.8;Iluminacao
04/11/2021 20:51;0.0;0.0;0.0;Motor
04/11/2021 20:51;127.2;2.07;147.0;Geladeira
04/11/2021 20:51;129.2;0.35;44.7;Iluminacao
04/11/2021 20:51;0.0;0.0;0.0;Motor
04/11/2021 20:51;127.2;2.07;147.0;Geladeira
04/11/2021 20:51;0.0;0.0;0.0;Iluminacao
04/11/2021 20:51;0.0;0.0;0.0;Motor
04/11/2021 20:51;127.2;2.07;147.0;Geladeira
04/11/2021 20:51;0.0;0.0;0.0;Iluminacao
04/11/2021 20:51;0.0;0.0;0.0;Motor
04/11/2021 20:51;127.2;2.07;147.0;Geladeira
04/11/2021 20:51;0.0;0.0;0.0;Iluminacao
04/11/2021 20:51;129.0;0.34;43.4;Motor
04/11/2021 20:51;127.2;2.07;147.0;Geladeira
04/11/2021 20:51;0.0;0.0;0.0;Iluminacao
04/11/2021 20:51;129.0;0.34;43.4;Motor
04/11/2021 20:51;127.2;2.07;147.0;Geladeira
04/11/2021 20:51;0.0;0.0;0.0;Iluminacao
04/11/2021 20:51;129.0;0.34;43.4;Motor
04/11/2021 20:51;127.2;2.07;147.0;Geladeira
04/11/2021 20:51;0.0;0.0;0.0;Iluminacao
04/11/2021 20:51;129.0;0.34;43.4;Motor
04/11/2021 20:51;127.2;2.07;147.0;Geladeira
04/11/2021 20:51;0.0;0.0;0.0;Iluminacao
04/11/2021 20:51;128.9;0.34;43.3;Motor
04/11/2021 20:52;127.2;2.07;147.0;Geladeira
04/11/2021 20:52;0.0;0.0;0.0;Iluminacao
04/11/2021 20:52;128.9;0.34;43.3;Motor
04/11/2021 20:52;127.2;2.07;147.0;Geladeira
04/11/2021 20:52;0.0;0.0;0.0;Iluminacao
04/11/2021 20:52;128.8;0.34;43.2;Motor
04/11/2021 20:52;127.2;2.07;147.0;Geladeira
04/11/2021 20:52;0.0;0.0;0.0;Iluminacao
04/11/2021 20:52;128.8;0.34;43.3;Motor
04/11/2021 20:52;127.2;2.07;147.0;Geladeira
04/11/2021 20:52;0.0;0.0;0.0;Iluminacao
04/11/2021 20:52;128.9;0.34;43.3;Motor
04/11/2021 20:52;127.2;2.07;147.0;Geladeira
04/11/2021 20:52;0.0;0.0;0.0;Iluminacao
04/11/2021 20:52;128.8;0.34;43.2;Motor
04/11/2021 20:52;127.2;2.07;147.0;Geladeira
04/11/2021 20:52;0.0;0.0;0.0;Iluminacao
04/11/2021 20:52;128.8;0.34;43.3;Motor
04/11/2021 20:52;127.2;2.07;147.0;Geladeira
04/11/2021 20:52;0.0;0.0;0.0;Iluminacao
04/11/2021 20:52;128.8;0.34;43.3;Motor
04/11/2021 20:52;127.2;2.07;147.0;Geladeira
04/11/2021 20:52;0.0;0.0;0.0;Iluminacao
04/11/2021 20:52;128.8;0.34;43.3;Motor
04/11/2021 20:52;127.2;2.07;147.0;Geladeira
04/11/2021 20:52;0.0;0.0;0.0;Iluminacao
04/11/2021 20:52;128.8;0.34;43.3;Motor
04/11/2021 20:52;127.2;2.07;147.0;Geladeira
04/11/2021 20:52;0.0;0.0;0.0;Iluminacao
04/11/2021 20:52;0.0;0.0;0.0;Motor
04/11/2021 20:52;127.2;2.07;147.0;Geladeira
04/11/2021 20:52;0.0;0.0;0.0;Iluminacao
04/11/2021 20:52;0.0;0.0;0.0;Motor
04/11/2021 20:53;127.2;2.07;147.0;Geladeira
04/11/2021 20:53;0.0;0.0;0.0;Iluminacao
04/11/2021 20:53;0.0;0.0;0.0;Motor
04/11/2021 20:53;127.2;2.07;147.0;Geladeira
04/11/2021 20:53;0.0;0.0;0.0;Iluminacao
04/11/2021 20:53;0.0;0.0;0.0;Motor
04/11/2021 20:53;127.2;2.07;147.0;Geladeira
04/11/2021 20:53;0.0;0.0;0.0;Iluminacao
04/11/2021 20:53;0.0;0.0;0.0;Motor
04/11/2021 20:53;127.2;2.07;147.0;Geladeira
04/11/2021 20:53;129.1;0.31;39.5;Iluminacao
04/11/2021 20:53;0.0;0.0;0.0;Motor
04/11/2021 20:53;127.2;2.07;147.0;Geladeira
04/11/2021 20:53;129.2;0.31;39.5;Iluminacao
04/11/2021 20:53;0.0;0.0;0.0;Motor
04/11/2021 20:53;127.2;2.07;147.0;Geladeira
04/11/2021 20:53;129.4;0.31;39.6;Iluminacao
04/11/2021 20:53;0.0;0.0;0.0;Motor
04/11/2021 20:53;127.2;2.07;147.0;Geladeira
04/11/2021 20:53;129.5;0.31;39.7;Iluminacao
04/11/2021 20:53;0.0;0.0;0.0;Motor
04/11/2021 20:53;127.2;2.07;147.0;Geladeira
04/11/2021 20:53;129.0;0.31;39.5;Iluminacao
04/11/2021 20:53;128.8;0.51;66.1;Motor
04/11/2021 20:53;127.2;2.07;147.0;Geladeira
04/11/2021 20:53;129.3;0.31;39.6;Iluminacao
04/11/2021 20:53;0.0;0.0;0.0;Motor
04/11/2021 20:53;127.2;2.07;147.0;Geladeira
04/11/2021 20:53;129.3;0.31;39.6;Iluminacao
04/11/2021 20:53;0.0;0.0;0.0;Motor
04/11/2021 20:53;127.2;2.07;147.0;Geladeira
04/11/2021 20:53;129.1;0.31;39.6;Iluminacao
04/11/2021 20:53;0.0;0.0;0.0;Motor
04/11/2021 20:53;127.2;2.07;147.0;Geladeira
04/11/2021 20:53;129.2;0.31;39.6;Iluminacao
04/11/2021 20:53;0.0;0.0;0.0;Motor
04/11/2021 20:56;127.2;2.07;147.0;Geladeira
04/11/2021 20:56;129.3;0.31;39.6;Iluminacao
04/11/2021 20:56;0.0;0.0;0.0;Motor
04/11/2021 20:56;127.2;2.07;147.0;Geladeira
04/11/2021 20:56;0.0;0.0;0.0;Iluminacao
04/11/2021 20:56;0.0;0.0;0.0;Motor
04/11/2021 20:56;127.2;2.07;147.0;Geladeira
04/11/2021 20:56;0.0;0.0;0.0;Iluminacao
04/11/2021 20:56;0.0;0.0;0.0;Motor
04/11/2021 20:56;127.2;2.07;147.0;Geladeira
04/11/2021 20:56;0.0;0.0;0.0;Iluminacao
04/11/2021 20:56;0.0;0.0;0.0;Motor
04/11/2021 20:57;127.2;2.07;147.0;Geladeira
04/11/2021 20:57;0.0;0.0;0.0;Iluminacao
04/11/2021 20:57;0.0;0.0;0.0;Motor
04/11/2021 20:57;127.2;2.07;147.0;Geladeira
04/11/2021 20:57;0.0;0.0;0.0;Iluminacao
04/11/2021 20:57;0.0;0.0;0.0;Motor
04/11/2021 20:57;127.2;2.07;147.0;Geladeira
04/11/2021 20:57;0.0;0.0;0.0;Iluminacao
04/11/2021 20:57;0.0;0.0;0.0;Motor
04/11/2021 20:57;127.2;2.07;147.0;Geladeira
04/11/2021 20:57;129.4;0.31;39.7;Iluminacao
04/11/2021 20:57;0.0;0.0;0.0;Motor
04/11/2021 20:57;127.2;2.07;147.0;Geladeira
04/11/2021 20:57;129.5;0.31;39.7;Iluminacao
04/11/2021 20:57;0.0;0.0;0.0;Motor
04/11/2021 20:58;127.2;2.07;147.0;Geladeira
04/11/2021 20:58;0.0;0.0;0.0;Iluminacao
04/11/2021 20:58;0.0;0.0;0.0;Motor
04/11/2021 20:58;127.2;2.07;147.0;Geladeira
04/11/2021 20:58;129.1;0.31;39.6;Iluminacao
04/11/2021 20:58;0.0;0.0;0.0;Motor
04/11/2021 20:58;127.2;2.07;147.0;Geladeira
04/11/2021 20:58;129.1;0.31;39.6;Iluminacao
04/11/2021 20:58;0.0;0.0;0.0;Motor
04/11/2021 20:58;127.2;2.07;147.0;Geladeira
04/11/2021 20:58;129.1;0.31;39.6;Iluminacao
04/11/2021 20:58;0.0;0.0;0.0;Motor
04/11/2021 20:58;127.2;2.07;147.0;Geladeira
04/11/2021 20:58;129.1;0.31;39.6;Iluminacao
04/11/2021 20:58;0.0;0.0;0.0;Motor
04/11/2021 20:58;127.2;2.07;147.0;Geladeira
04/11/2021 20:58;129.1;0.31;39.6;Iluminacao
04/11/2021 20:58;0.0;0.0;0.0;Motor
04/11/2021 20:58;127.2;2.07;147.0;Geladeira
04/11/2021 20:58;129.0;0.31;39.6;Iluminacao
04/11/2021 20:58;0.0;0.0;0.0;Motor
04/11/2021 20:58;127.2;2.07;147.0;Geladeira
04/11/2021 20:58;129.0;0.31;39.5;Iluminacao
04/11/2021 20:58;0.0;0.0;0.0;Motor
04/11/2021 20:58;127.2;2.07;147.0;Geladeira
04/11/2021 20:58;129.0;0.31;39.6;Iluminacao
04/11/2021 20:58;0.0;0.0;0.0;Motor
04/11/2021 20:58;127.2;2.07;147.0;Geladeira
04/11/2021 20:58;129.1;0.31;39.6;Iluminacao
04/11/2021 20:58;0.0;0.0;0.0;Motor
04/11/2021 20:58;127.2;2.07;147.0;Geladeira
04/11/2021 20:58;129.0;0.31;39.6;Iluminacao
04/11/2021 20:58;0.0;0.0;0.0;Motor
04/11/2021 20:58;127.2;2.07;147.0;Geladeira
04/11/2021 20:58;128.7;0.31;39.4;Iluminacao
04/11/2021 20:58;128.7;0.52;66.3;Motor
04/11/2021 20:58;127.2;2.07;147.0;Geladeira
04/11/2021 20:58;128.9;0.31;39.5;Iluminacao
04/11/2021 20:58;0.0;0.0;0.0;Motor
04/11/2021 20:58;127.2;2.07;147.0;Geladeira
04/11/2021 20:58;129.0;0.31;39.5;Iluminacao
04/11/2021 20:58;0.0;0.0;0.0;Motor
04/11/2021 20:58;127.2;2.07;147.0;Geladeira
04/11/2021 20:58;129.1;0.31;39.6;Iluminacao
04/11/2021 20:58;0.0;0.0;0.0;Motor
04/11/2021 20:59;127.2;2.07;147.0;Geladeira
04/11/2021 20:59;129.2;0.31;39.6;Iluminacao
04/11/2021 20:59;0.0;0.0;0.0;Motor
04/11/2021 20:59;127.2;2.07;147.0;Geladeira
04/11/2021 20:59;129.2;0.31;39.6;Iluminacao
04/11/2021 20:59;0.0;0.0;0.0;Motor
04/11/2021 20:59;127.2;2.07;147.0;Geladeira
04/11/2021 20:59;0.0;0.0;0.0;Iluminacao
04/11/2021 20:59;0.0;0.0;0.0;Motor
04/11/2021 20:59;127.2;2.07;147.0;Geladeira
04/11/2021 20:59;0.0;0.0;0.0;Iluminacao
04/11/2021 20:59;0.0;0.0;0.0;Motor
04/11/2021 20:59;127.2;2.07;147.0;Geladeira
04/11/2021 20:59;0.0;0.0;0.0;Iluminacao
04/11/2021 20:59;0.0;0.0;0.0;Motor
04/11/2021 20:59;127.2;2.07;147.0;Geladeira
04/11/2021 20:59;0.0;0.0;0.0;Iluminacao
04/11/2021 20:59;0.0;0.0;0.0;Motor
04/11/2021 20:59;127.2;2.07;147.0;Geladeira
04/11/2021 20:59;0.0;0.0;0.0;Iluminacao
04/11/2021 20:59;0.0;0.0;0.0;Motor
04/11/2021 20:59;127.2;2.07;147.0;Geladeira
04/11/2021 20:59;0.0;0.0;0.0;Iluminacao
04/11/2021 20:59;0.0;0.0;0.0;Motor
04/11/2021 20:59;127.2;2.07;147.0;Geladeira
04/11/2021 20:59;0.0;0.0;0.0;Iluminacao
04/11/2021 20:59;0.0;0.0;0.0;Motor
04/11/2021 21:00;127.2;2.07;147.0;Geladeira
04/11/2021 21:00;0.0;0.0;0.0;Iluminacao
04/11/2021 21:00;0.0;0.0;0.0;Motor
04/11/2021 21:00;127.2;2.07;147.0;Geladeira
04/11/2021 21:00;0.0;0.0;0.0;Iluminacao
04/11/2021 21:00;0.0;0.0;0.0;Motor
04/11/2021 21:00;127.2;2.07;147.0;Geladeira
04/11/2021 21:00;0.0;0.0;0.0;Iluminacao
04/11/2021 21:00;0.0;0.0;0.0;Motor
04/11/2021 21:00;127.2;2.07;147.0;Geladeira
04/11/2021 21:00;0.0;0.0;0.0;Iluminacao
04/11/2021 21:00;0.0;0.0;0.0;Motor
04/11/2021 21:00;127.2;2.07;147.0;Geladeira
04/11/2021 21:00;0.0;0.0;0.0;Iluminacao
04/11/2021 21:00;0.0;0.0;0.0;Motor
04/11/2021 21:00;127.2;2.07;147.0;Geladeira
04/11/2021 21:00;0.0;0.0;0.0;Iluminacao
04/11/2021 21:00;0.0;0.0;0.0;Motor
04/11/2021 21:01;127.2;2.07;147.0;Geladeira
04/11/2021 21:01;0.0;0.0;0.0;Iluminacao
04/11/2021 21:01;0.0;0.0;0.0;Motor
04/11/2021 21:01;127.2;2.07;147.0;Geladeira
04/11/2021 21:01;0.0;0.0;0.0;Iluminacao
04/11/2021 21:01;0.0;0.0;0.0;Motor
04/11/2021 21:01;127.2;2.07;147.0;Geladeira
04/11/2021 21:01;0.0;0.0;0.0;Iluminacao
04/11/2021 21:01;0.0;0.0;0.0;Motor
04/11/2021 21:01;127.2;2.07;147.0;Geladeira
04/11/2021 21:01;0.0;0.0;0.0;Iluminacao
04/11/2021 21:01;0.0;0.0;0.0;Motor
04/11/2021 21:01;127.2;2.07;147.0;Geladeira
04/11/2021 21:01;0.0;0.0;0.0;Iluminacao
04/11/2021 21:01;0.0;0.0;0.0;Motor
04/11/2021 21:01;127.2;2.07;147.0;Geladeira
04/11/2021 21:01;0.0;0.0;0.0;Iluminacao
04/11/2021 21:01;0.0;0.0;0.0;Motor
04/11/2021 21:01;127.2;2.07;147.0;Geladeira
04/11/2021 21:01;0.0;0.0;0.0;Iluminacao
04/11/2021 21:01;0.0;0.0;0.0;Motor
04/11/2021 21:01;127.2;2.07;147.0;Geladeira
04/11/2021 21:01;0.0;0.0;0.0;Iluminacao
04/11/2021 21:01;0.0;0.0;0.0;Motor
04/11/2021 21:02;127.2;2.07;147.0;Geladeira
04/11/2021 21:02;0.0;0.0;0.0;Iluminacao
04/11/2021 21:02;0.0;0.0;0.0;Motor
04/11/2021 21:02;127.2;2.07;147.0;Geladeira
04/11/2021 21:02;129.0;0.31;39.5;Iluminacao
04/11/2021 21:02;0.0;0.0;0.0;Motor
04/11/2021 21:02;127.2;2.07;147.0;Geladeira
04/11/2021 21:02;128.9;0.31;39.4;Iluminacao
04/11/2021 21:02;128.8;0.51;66.1;Motor
04/11/2021 21:02;127.2;2.07;147.0;Geladeira
04/11/2021 21:02;129.0;0.31;39.5;Iluminacao
04/11/2021 21:02;0.0;0.0;0.0;Motor
04/11/2021 21:02;127.2;2.07;147.0;Geladeira
04/11/2021 21:02;129.1;0.31;39.6;Iluminacao
04/11/2021 21:02;0.0;0.0;0.0;Motor
04/11/2021 21:02;127.2;2.07;147.0;Geladeira
04/11/2021 21:02;129.2;0.31;39.6;Iluminacao
04/11/2021 21:02;0.0;0.0;0.0;Motor
04/11/2021 21:02;127.2;2.07;147.0;Geladeira
04/11/2021 21:02;129.3;0.31;39.7;Iluminacao
04/11/2021 21:02;0.0;0.0;0.0;Motor
04/11/2021 21:02;127.2;2.07;147.0;Geladeira
04/11/2021 21:02;129.4;0.31;39.7;Iluminacao
04/11/2021 21:02;0.0;0.0;0.0;Motor
04/11/2021 21:02;127.2;2.07;147.0;Geladeira
04/11/2021 21:02;129.3;0.31;39.6;Iluminacao
04/11/2021 21:02;0.0;0.0;0.0;Motor
04/11/2021 21:02;127.2;2.07;147.0;Geladeira
04/11/2021 21:02;129.3;0.31;39.7;Iluminacao
04/11/2021 21:02;0.0;0.0;0.0;Motor
04/11/2021 21:02;127.2;2.07;147.0;Geladeira
04/11/2021 21:02;129.3;0.31;39.7;Iluminacao
04/11/2021 21:02;0.0;0.0;0.0;Motor
04/11/2021 21:02;127.2;2.07;147.0;Geladeira
04/11/2021 21:02;129.3;0.31;39.7;Iluminacao
04/11/2021 21:02;0.0;0.0;0.0;Motor
04/11/2021 21:02;127.2;2.07;147.0;Geladeira
04/11/2021 21:02;129.4;0.31;39.7;Iluminacao
04/11/2021 21:02;0.0;0.0;0.0;Motor
04/11/2021 21:02;127.2;2.07;147.0;Geladeira
04/11/2021 21:02;129.4;0.31;39.7;Iluminacao
04/11/2021 21:02;0.0;0.0;0.0;Motor
04/11/2021 21:02;127.2;2.07;147.0;Geladeira
04/11/2021 21:02;129.5;0.31;39.7;Iluminacao
04/11/2021 21:02;0.0;0.0;0.0;Motor
04/11/2021 21:03;127.2;2.07;147.0;Geladeira
04/11/2021 21:03;129.3;0.31;39.7;Iluminacao
04/11/2021 21:03;0.0;0.0;0.0;Motor
04/11/2021 21:03;127.2;2.07;147.0;Geladeira
04/11/2021 21:03;129.4;0.31;39.7;Iluminacao
04/11/2021 21:03;0.0;0.0;0.0;Motor
04/11/2021 21:09;127.2;2.07;147.0;Geladeira
04/11/2021 21:09;129.5;0.31;39.8;Iluminacao
04/11/2021 21:09;0.0;0.0;0.0;Motor
04/11/2021 21:09;127.2;2.07;147.0;Geladeira
04/11/2021 21:09;128.9;0.31;39.5;Iluminacao
04/11/2021 21:09;128.8;0.51;66.0;Motor
04/11/2021 21:09;127.2;2.07;147.0;Geladeira
04/11/2021 21:09;128.9;0.31;39.5;Iluminacao
04/11/2021 21:09;128.7;0.51;66.0;Motor
04/11/2021 21:09;127.2;2.07;147.0;Geladeira
04/11/2021 21:09;129.3;0.31;39.7;Iluminacao
04/11/2021 21:09;0.0;0.0;0.0;Motor
04/11/2021 21:09;127.2;2.07;147.0;Geladeira
04/11/2021 21:09;0.0;0.0;0.0;Iluminacao
04/11/2021 21:09;0.0;0.0;0.0;Motor
04/11/2021 21:09;127.2;2.07;147.0;Geladeira
04/11/2021 21:09;0.0;0.0;0.0;Iluminacao
04/11/2021 21:09;0.0;0.0;0.0;Motor
04/11/2021 21:09;127.2;2.07;147.0;Geladeira
04/11/2021 21:09;0.0;0.0;0.0;Iluminacao
04/11/2021 21:09;0.0;0.0;0.0;Motor
04/11/2021 21:10;127.2;2.07;147.0;Geladeira
04/11/2021 21:10;0.0;0.0;0.0;Iluminacao
04/11/2021 21:10;0.0;0.0;0.0;Motor
04/11/2021 21:10;127.2;2.07;147.0;Geladeira
04/11/2021 21:10;0.0;0.0;0.0;Iluminacao
04/11/2021 21:10;0.0;0.0;0.0;Motor
04/11/2021 21:10;127.2;2.07;147.0;Geladeira
04/11/2021 21:10;0.0;0.0;0.0;Iluminacao
04/11/2021 21:10;0.0;0.0;0.0;Motor
04/11/2021 21:10;127.2;2.07;147.0;Geladeira
04/11/2021 21:10;0.0;0.0;0.0;Iluminacao
04/11/2021 21:10;0.0;0.0;0.0;Motor
04/11/2021 21:10;127.2;2.07;147.0;Geladeira
04/11/2021 21:10;0.0;0.0;0.0;Iluminacao
04/11/2021 21:10;0.0;0.0;0.0;Motor
04/11/2021 21:11;127.2;2.07;147.0;Geladeira
04/11/2021 21:11;0.0;0.0;0.0;Iluminacao
04/11/2021 21:11;0.0;0.0;0.0;Motor
04/11/2021 21:11;127.2;2.07;147.0;Geladeira
04/11/2021 21:11;0.0;0.0;0.0;Iluminacao
04/11/2021 21:11;0.0;0.0;0.0;Motor
04/11/2021 21:11;127.2;2.07;147.0;Geladeira
04/11/2021 21:11;0.0;0.0;0.0;Iluminacao
04/11/2021 21:11;0.0;0.0;0.0;Motor
04/11/2021 21:11;127.2;2.07;147.0;Geladeira
04/11/2021 21:11;0.0;0.0;0.0;Iluminacao
04/11/2021 21:11;0.0;0.0;0.0;Motor
04/11/2021 21:11;127.2;2.07;147.0;Geladeira
04/11/2021 21:11;0.0;0.0;0.0;Iluminacao
04/11/2021 21:11;0.0;0.0;0.0;Motor
04/11/2021 21:11;127.2;2.07;147.0;Geladeira
04/11/2021 21:11;0.0;0.0;0.0;Iluminacao
04/11/2021 21:11;0.0;0.0;0.0;Motor
04/11/2021 21:11;127.2;2.07;147.0;Geladeira
04/11/2021 21:11;0.0;0.0;0.0;Iluminacao
04/11/2021 21:11;0.0;0.0;0.0;Motor
04/11/2021 21:11;127.2;2.07;147.0;Geladeira
04/11/2021 21:11;0.0;0.0;0.0;Iluminacao
04/11/2021 21:11;0.0;0.0;0.0;Motor
04/11/2021 21:12;127.2;2.07;147.0;Geladeira
04/11/2021 21:12;0.0;0.0;0.0;Iluminacao
04/11/2021 21:12;0.0;0.0;0.0;Motor
04/11/2021 21:12;127.2;2.07;147.0;Geladeira
04/11/2021 21:12;0.0;0.0;0.0;Iluminacao
04/11/2021 21:12;0.0;0.0;0.0;Motor
04/11/2021 21:12;127.2;2.07;147.0;Geladeira
04/11/2021 21:12;0.0;0.0;0.0;Iluminacao
04/11/2021 21:12;0.0;0.0;0.0;Motor
04/11/2021 21:12;127.2;2.07;147.0;Geladeira
04/11/2021 21:12;0.0;0.0;0.0;Iluminacao
04/11/2021 21:12;0.0;0.0;0.0;Motor
04/11/2021 21:12;127.2;2.07;147.0;Geladeira
04/11/2021 21:12;0.0;0.0;0.0;Iluminacao
04/11/2021 21:12;0.0;0.0;0.0;Motor
04/11/2021 21:12;127.2;2.07;147.0;Geladeira
04/11/2021 21:12;0.0;0.0;0.0;Iluminacao
04/11/2021 21:12;0.0;0.0;0.0;Motor
04/11/2021 21:12;127.2;2.07;147.0;Geladeira
04/11/2021 21:12;0.0;0.0;0.0;Iluminacao
04/11/2021 21:12;0.0;0.0;0.0;Motor
04/11/2021 21:13;127.2;2.07;147.0;Geladeira
04/11/2021 21:13;0.0;0.0;0.0;Iluminacao
04/11/2021 21:13;0.0;0.0;0.0;Motor
04/11/2021 21:13;127.2;2.07;147.0;Geladeira
04/11/2021 21:13;0.0;0.0;0.0;Iluminacao
04/11/2021 21:13;0.0;0.0;0.0;Motor
04/11/2021 21:13;127.2;2.07;147.0;Geladeira
04/11/2021 21:13;0.0;0.0;0.0;Iluminacao
04/11/2021 21:13;0.0;0.0;0.0;Motor
04/11/2021 21:13;127.2;2.07;147.0;Geladeira
04/11/2021 21:13;0.0;0.0;0.0;Iluminacao
04/11/2021 21:13;0.0;0.0;0.0;Motor
04/11/2021 21:13;127.2;2.07;147.0;Geladeira
